date,close,high,low,next_three_day_high,next_three_day_low,next_three_day_return
2016-05-19,3062.5,3086.98,3058.14,3098.48,3041.52,0.011748571428571435
2016-05-20,3078.22,3078.53,3041.52,3098.48,3052.59,-0.008326240489633508
2016-05-23,3087.22,3098.48,3076.5,3089.1,3027.44,-0.019363699380024666
2016-05-24,3063.56,3083.26,3052.59,3089.1,3027.44,-0.011790204859705666
2016-05-25,3059.23,3089.1,3054.87,3075.26,3027.44,-0.01039150374440626
2016-05-26,3064.21,3072.52,3027.44,3170.93,3037.66,0.03482790017655441
2016-05-27,3062.5,3073.76,3052.18,3181.79,3037.66,0.038951836734693865
2016-05-30,3066.71,3075.26,3037.66,3181.79,3068.6,0.037525556704090024
2016-05-31,3169.56,3170.93,3068.6,3201.75,3151.07,0.010155983795858118
2016-06-01,3160.55,3181.79,3159.82,3201.75,3151.07,0.013035705810697447
2016-06-02,3167.1,3168.82,3151.07,3201.75,3162.09,0.010940608127308923
2016-06-03,3189.33,3201.75,3162.09,3197.22,3148.35,-0.012849093696795258
2016-06-06,3178.79,3197.22,3168.55,3186.62,3065.77,-0.03555440906760119
2016-06-07,3177.05,3186.62,3168.18,3174.97,3055.66,-0.03820840087502567
2016-06-08,3163.99,3174.97,3148.35,3145.61,3042.23,-0.03848305462406638
2016-06-13,3066.34,3145.61,3065.77,3128.67,3042.23,0.020327165284997725
2016-06-14,3075.98,3078.75,3055.66,3131.05,3042.23,0.01790323734224545
2016-06-15,3116.37,3128.67,3042.23,3131.05,3089.48,-0.008628628821353007
2016-06-16,3094.67,3112.48,3089.48,3155.49,3089.71,0.01965314556964061
2016-06-17,3110.36,3131.05,3096.09,3155.49,3089.71,0.01450957445440388
2016-06-20,3112.67,3118.73,3089.71,3155.49,3096.99,0.013756678350098053
2016-06-21,3106.32,3155.49,3097.94,3134.06,3033.97,-0.023291225630327962
2016-06-22,3133.96,3134.06,3096.99,3130.54,3033.97,-0.03190532106344696
2016-06-23,3117.32,3129.72,3102.48,3139.43,3033.97,-0.02673771059756469
2016-06-24,3077.16,3130.54,3033.97,3158.08,3064.97,0.02629697513291479
2016-06-27,3120.54,3120.64,3064.97,3163.72,3099.7,0.013837348664013227
2016-06-28,3136.4,3139.43,3099.7,3170.26,3139.13,0.010795816860094416
2016-06-29,3151.39,3158.08,3139.13,3210.6,3134.02,0.01878853458315221
2016-06-30,3153.92,3163.72,3148.2,3216.7,3134.02,0.01990538758116875
2016-07-01,3154.2,3170.26,3148.29,3217.52,3134.02,0.02007482087375568
2016-07-04,3204.7,3210.6,3134.02,3220.54,3183.45,-0.006630885886354417
2016-07-05,3207.38,3216.7,3198.0,3220.54,3183.45,-0.007460918257269264
2016-07-06,3216.8,3217.52,3183.45,3235.96,3183.96,-0.01020890325789609
2016-07-07,3209.95,3220.54,3190.12,3273.47,3183.96,0.019788470225392915
2016-07-08,3192.28,3204.93,3183.96,3300.99,3197.63,0.034054030348214935
2016-07-11,3203.33,3235.96,3197.63,3300.99,3200.3,0.03048702444019188
2016-07-12,3273.18,3273.47,3200.3,3300.99,3259.07,0.008496324675086597
2016-07-13,3282.87,3300.99,3271.78,3285.03,3251.77,-0.009473418076256419
2016-07-14,3276.76,3281.95,3259.07,3285.03,3226.2,-0.015429875852976843
2016-07-15,3276.28,3285.03,3265.29,3281.64,3226.2,-0.015285628822933443
2016-07-18,3262.02,3281.64,3251.77,3271.37,3226.2,-0.010980925929332181
2016-07-19,3248.23,3264.73,3226.2,3271.37,3220.89,-0.008416891660996956
2016-07-20,3237.61,3254.51,3232.26,3271.37,3218.14,0.010427444936233753
2016-07-21,3252.52,3271.37,3238.3,3269.75,3218.14,-0.010570265517199005
2016-07-22,3225.16,3253.77,3220.89,3276.51,3157.41,-0.021006709744632826
2016-07-25,3230.89,3243.79,3218.14,3276.51,3157.41,-0.022742959370328306
2016-07-26,3269.59,3269.75,3228.01,3276.51,3157.41,-0.03431011227707458
2016-07-27,3218.24,3276.51,3157.41,3235.78,3156.75,-0.019106716714725996
2016-07-28,3221.14,3235.78,3195.27,3225.42,3156.75,-0.019989817269662254
2016-07-29,3203.93,3225.42,3198.68,3199.98,3156.75,-0.014725665042619483
2016-08-01,3176.81,3199.98,3156.75,3201.55,3165.54,0.007787686389806201
2016-08-02,3189.05,3189.05,3165.54,3224.87,3170.42,0.011232185133503617
2016-08-03,3193.51,3197.16,3173.54,3234.48,3170.42,0.012829144107893759
2016-08-04,3201.29,3201.55,3170.42,3257.33,3187.25,0.017505443118242946
2016-08-05,3205.11,3224.87,3192.86,3261.86,3187.25,0.01770610057065124
2016-08-08,3234.18,3234.48,3187.25,3274.03,3229.17,0.01232151580926243
2016-08-09,3256.98,3257.33,3229.17,3294.23,3231.14,0.011436975357539807
2016-08-10,3243.34,3261.86,3242.75,3417.91,3231.14,0.053824144246363226
2016-08-11,3233.36,3274.03,3232.61,3418.69,3231.14,0.057318083974565136
2016-08-12,3294.23,3294.23,3231.14,3418.69,3302.38,0.03778121139082579
2016-08-15,3393.42,3417.91,3302.38,3418.69,3349.69,-0.01288670426884972
2016-08-16,3378.25,3418.69,3372.02,3394.79,3341.19,-0.010970176866720919
2016-08-17,3373.05,3394.39,3356.92,3394.79,3335.47,-0.011141251982627111
2016-08-18,3364.49,3394.79,3349.69,3374.05,3324.96,-0.011749180410701101
2016-08-19,3365.02,3374.05,3341.19,3372.83,3323.73,-0.012270357977069962
2016-08-22,3336.79,3372.83,3335.47,3359.65,3279.81,-0.017076291885314933
2016-08-23,3341.83,3359.65,3324.96,3348.13,3279.81,-0.01855869388927623
2016-08-24,3329.86,3348.13,3323.73,3328.95,3279.81,-0.015030661949751695
2016-08-25,3308.97,3315.08,3279.81,3328.95,3297.07,0.006038132711991955
2016-08-26,3307.09,3328.95,3301.74,3333.97,3297.07,0.008127991678484605
2016-08-29,3307.78,3315.08,3297.07,3333.97,3301.21,0.007917697065705578
2016-08-30,3311.99,3325.12,3304.6,3333.97,3295.76,0.006636493467673519
2016-08-31,3327.79,3333.97,3304.66,3338.42,3295.76,-0.009625006385619209
2016-09-01,3301.58,3329.35,3301.21,3347.95,3295.76,0.014044790675979347
2016-09-02,3314.11,3320.43,3295.76,3357.36,3300.13,0.01305026085434702
2016-09-05,3319.68,3338.42,3314.63,3357.36,3300.13,0.011350491613649597
2016-09-06,3342.63,3347.95,3300.13,3357.36,3318.04,-0.007356482769555753
2016-09-07,3340.82,3357.36,3337.75,3344.95,3234.57,-0.0318035691836136
2016-09-08,3339.56,3343.39,3328.23,3344.95,3234.57,-0.03143827330546532
2016-09-09,3318.04,3344.95,3318.04,3276.72,3231.34,-0.026129883907366945
2016-09-12,3262.6,3276.72,3234.57,3269.22,3231.34,-0.009581315515233177
2016-09-13,3260.33,3269.22,3246.39,3265.04,3231.34,-0.00889173795290654
2016-09-14,3238.73,3254.99,3231.34,3270.9,3242.74,0.009932905799495503
2016-09-19,3263.12,3264.9,3242.74,3303.2,3252.39,0.012282723283238105
2016-09-20,3257.4,3265.04,3252.39,3303.2,3254.32,0.01406029348560193
2016-09-21,3266.64,3270.9,3254.32,3303.2,3220.28,-0.01419195258736796
2016-09-22,3291.12,3303.2,3277.98,3293.92,3214.44,-0.023299059286808088
2016-09-23,3275.67,3293.92,3275.03,3267.69,3214.44,-0.018692359120424225
2016-09-26,3220.28,3267.69,3220.28,3257.77,3214.44,0.011641844808525897
2016-09-27,3240.75,3240.78,3214.44,3260.94,3228.0,0.006230039342744752
2016-09-28,3230.89,3243.65,3228.0,3294.64,3234.8,0.019731405278421738
2016-09-29,3244.39,3257.77,3234.8,3308.0,3239.04,0.019606150925135426
2016-09-30,3253.28,3260.94,3239.04,3308.0,3258.96,0.016819947867997773
2016-10-10,3293.87,3294.64,3258.96,3308.0,3289.75,0.004289786785756605
2016-10-11,3306.56,3308.0,3292.88,3307.41,3285.73,-0.006299598374141079
2016-10-12,3300.01,3302.56,3289.75,3309.01,3271.54,-0.008627246584101337
2016-10-13,3302.65,3307.41,3292.4,3321.33,3271.54,-0.009419708415969032
2016-10-14,3305.85,3306.69,3285.73,3332.52,3271.54,-0.010378571320537818
2016-10-17,3277.88,3309.01,3271.54,3332.52,3272.68,0.016669310652006747
2016-10-18,3321.33,3321.33,3272.68,3341.56,3309.18,0.006090933451358347
2016-10-19,3316.24,3332.52,3309.83,3382.83,3309.18,0.02007997008660415
2016-10-20,3318.6,3324.9,3312.17,3382.83,3309.18,0.019354547098173934
2016-10-21,3327.74,3341.56,3309.18,3382.83,3330.97,0.01655477891902617
2016-10-24,3367.58,3382.83,3330.97,3373.91,3335.13,-0.0096359997386847
2016-10-25,3367.45,3373.91,3356.59,3370.75,3335.13,-0.009597766856226436
2016-10-26,3354.8,3367.83,3349.57,3370.75,3317.33,-0.011169071181590632
2016-10-27,3345.7,3352.35,3335.13,3370.75,3317.33,-0.008479540903248914
2016-10-28,3340.13,3370.75,3337.29,3359.39,3317.33,-0.006826081619577735
2016-10-31,3336.28,3340.47,3317.33,3379.99,3324.84,0.013101418346181849
2016-11-01,3359.05,3359.39,3334.46,3379.99,3324.84,-0.010184427144579579
2016-11-02,3333.35,3356.4,3331.38,3379.99,3324.84,0.01399193004034976
2016-11-03,3365.09,3379.99,3324.84,3383.92,3342.31,-0.006769506907690492
2016-11-04,3354.17,3377.64,3348.43,3383.92,3322.08,-0.009567195461172255
2016-11-07,3356.59,3362.74,3342.31,3403.02,3322.08,0.013832490712300232
2016-11-08,3371.12,3383.92,3361.13,3422.67,3322.08,0.015291653812382882
2016-11-09,3353.05,3373.1,3322.08,3452.62,3374.91,0.029695351992961545
2016-11-10,3390.61,3403.02,3374.91,3452.62,3382.89,0.018288744503201417
2016-11-11,3417.22,3422.67,3382.89,3452.62,3408.14,0.0103592979088265
2016-11-14,3430.25,3452.62,3408.14,3437.67,3412.88,-0.005063770862182025
2016-11-15,3429.87,3434.92,3415.99,3443.12,3412.88,-0.00495354051319723
2016-11-16,3429.59,3435.64,3419.24,3463.14,3412.08,0.009782510445854964
2016-11-17,3436.53,3437.67,3412.88,3469.22,3412.08,0.00951250243705121
2016-11-18,3417.46,3443.12,3413.27,3492.96,3412.08,0.02209243122084823
2016-11-21,3441.11,3463.14,3412.08,3508.16,3443.22,0.01948499176137924
2016-11-22,3468.36,3469.22,3443.22,3521.3,3463.95,0.015263698116689171
2016-11-23,3474.73,3492.96,3465.76,3553.36,3463.95,0.022629096361443942
2016-11-24,3488.74,3508.16,3467.01,3583.72,3463.95,0.02722472869861326
2016-11-25,3521.3,3521.3,3463.95,3583.72,3521.38,0.017726407860733144
2016-11-28,3535.08,3553.36,3528.32,3583.72,3521.38,0.01375923600031679
2016-11-29,3564.04,3583.72,3521.38,3575.97,3516.79,-0.013257426964904995
2016-11-30,3538.0,3567.07,3527.02,3575.97,3457.34,-0.022798191068400184
2016-12-01,3565.04,3575.97,3543.24,3562.55,3456.81,-0.030358705652671503
2016-12-02,3528.95,3562.55,3516.79,3496.88,3445.76,-0.023573584210600775
2016-12-05,3469.41,3496.88,3457.34,3484.34,3445.76,-0.006816720998671139
2016-12-06,3459.15,3477.59,3456.81,3507.93,3445.76,0.014101730193833671
2016-12-07,3475.75,3475.75,3445.76,3507.93,3400.79,-0.021566568366539605
2016-12-08,3470.14,3484.34,3466.51,3507.93,3370.6,-0.02868472165388139
2016-12-09,3493.7,3507.93,3461.76,3495.8,3370.6,-0.03523485130377534
2016-12-12,3409.18,3495.8,3400.79,3416.21,3327.14,-0.024064437782692603
2016-12-13,3405.04,3416.21,3370.6,3412.28,3327.14,-0.022877851655193505
2016-12-14,3378.95,3412.28,3378.27,3378.04,3325.0,-0.015966498468459083
2016-12-15,3340.43,3378.04,3327.14,3356.29,3289.27,-0.01531539352718059
2016-12-16,3346.03,3356.29,3330.49,3344.86,3289.27,-0.016963386460970228
2016-12-19,3328.98,3344.86,3325.0,3342.48,3289.27,-0.011928578723813312
2016-12-20,3309.06,3329.1,3289.27,3342.48,3300.88,0.010099544885858847
2016-12-21,3338.54,3342.48,3313.75,3340.36,3267.05,-0.021413552031726377
2016-12-22,3335.67,3340.36,3322.72,3334.89,3267.05,-0.020571579322894617
2016-12-23,3307.6,3334.89,3300.88,3330.23,3267.05,-0.012259644455194016
2016-12-26,3322.4,3322.42,3267.05,3330.23,3288.1,-0.010323862268239881
2016-12-27,3316.39,3330.23,3315.83,3320.55,3288.1,-0.008530359818959762
2016-12-28,3301.89,3320.55,3293.17,3345.26,3288.1,0.013134901526095765
2016-12-29,3297.76,3312.11,3288.1,3369.57,3295.75,0.021775386929309574
2016-12-30,3310.08,3313.55,3295.75,3373.41,3313.95,0.019132468097447775
2017-01-03,3342.23,3345.26,3313.95,3373.41,3338.15,0.009329100630417368
2017-01-04,3368.31,3369.57,3338.15,3373.41,3344.35,-0.007113359518571638
2017-01-05,3367.79,3373.41,3361.46,3370.51,3344.35,-0.006960053922602079
2017-01-06,3347.67,3368.87,3346.89,3370.51,3334.3,0.006822655757586663
2017-01-09,3363.9,3366.22,3344.35,3370.51,3315.96,-0.014251315437438704
2017-01-10,3358.27,3370.51,3354.09,3366.63,3309.37,-0.014561068645463316
2017-01-11,3334.5,3366.63,3334.3,3343.13,3264.21,-0.0210796221322537
2017-01-12,3317.62,3343.13,3315.96,3338.17,3264.21,-0.016098890168253104
2017-01-13,3319.91,3338.17,3309.37,3350.96,3264.21,-0.016777563247196405
2017-01-16,3319.45,3322.78,3264.21,3350.96,3292.2,0.009492536414165063
2017-01-17,3326.36,3327.38,3292.2,3358.41,3320.41,0.00963515674791656
2017-01-18,3339.37,3350.96,3320.41,3378.74,3324.68,0.011789648945759198
2017-01-19,3329.29,3346.5,3324.68,3378.74,3326.37,0.014853016709268288
2017-01-20,3354.89,3358.41,3326.37,3378.74,3355.85,0.0071090259293150925
2017-01-23,3364.08,3378.74,3355.85,3395.88,3355.9,0.009452807305414907
2017-01-24,3364.45,3371.32,3355.9,3395.88,3357.22,0.009341794349745216
2017-01-25,3375.9,3376.44,3357.22,3395.88,3358.75,0.005918421754198886
2017-01-26,3387.96,3395.88,3378.26,3392.48,3354.63,-0.009837778486168647
2017-02-03,3364.49,3392.48,3362.57,3383.69,3347.43,0.005706659850378593
2017-02-06,3373.21,3381.33,3358.75,3406.59,3347.43,0.009895618713332437
2017-02-07,3365.68,3376.71,3354.63,3422.33,3347.43,0.01683166551781515
2017-02-08,3383.29,3383.69,3347.43,3439.54,3379.79,0.016625828705195238
2017-02-09,3396.29,3406.59,3379.79,3440.67,3398.03,0.013067199797426047
2017-02-10,3413.49,3422.33,3398.03,3448.03,3416.87,0.01011867619357327
2017-02-13,3436.28,3439.54,3416.87,3448.03,3417.08,-0.005587437577845889
2017-02-14,3435.8,3440.67,3424.4,3457.56,3417.08,0.00633331392979794
2017-02-15,3421.71,3448.03,3417.08,3472.6,3418.35,0.014872680618754913
2017-02-16,3440.93,3440.93,3418.35,3490.09,3419.61,0.014286835245122776
2017-02-17,3421.44,3457.56,3419.61,3490.09,3421.64,0.020064651141040057
2017-02-20,3471.39,3472.6,3421.64,3492.96,3460.12,0.0062136492874612665
2017-02-21,3482.82,3490.09,3472.02,3492.96,3455.25,-0.00791599910417425
2017-02-22,3489.76,3489.95,3473.52,3492.96,3441.39,-0.013860552015038382
2017-02-23,3473.32,3492.96,3460.12,3473.85,3441.36,-0.009201570831365965
2017-02-24,3473.85,3473.85,3455.25,3472.84,3441.36,-0.009352735437626778
2017-02-27,3446.22,3472.84,3441.39,3472.7,3434.0,0.007683781070274103
2017-02-28,3452.81,3460.91,3441.36,3472.7,3412.83,-0.01157897480602756
2017-03-01,3458.44,3472.7,3449.11,3468.47,3412.83,-0.013188026971698259
2017-03-02,3435.1,3468.47,3434.0,3454.04,3412.83,-0.006483071817414335
2017-03-03,3427.86,3428.88,3412.83,3457.04,3425.9,0.008512599697770573
2017-03-06,3446.48,3449.03,3425.9,3457.04,3414.68,-0.009226805320210819
2017-03-07,3453.96,3454.04,3440.06,3457.04,3414.68,-0.01137245364740767
2017-03-08,3448.73,3457.04,3441.26,3458.1,3412.69,-0.01045022370553797
2017-03-09,3426.94,3443.05,3414.68,3465.39,3412.69,0.011219922146287888
2017-03-10,3427.89,3436.24,3423.94,3465.39,3412.69,0.010939674260259227
2017-03-13,3458.1,3458.1,3412.69,3492.13,3445.27,0.009840663948411035
2017-03-14,3456.69,3465.39,3448.9,3492.13,3441.47,0.01025258267301958
2017-03-15,3463.64,3463.92,3445.27,3492.13,3429.83,-0.009761407074638226
2017-03-16,3481.51,3492.13,3472.27,3488.5,3429.83,-0.014844133723585538
2017-03-17,3445.81,3488.5,3441.47,3466.7,3429.83,0.006062435247445411
2017-03-20,3449.61,3454.06,3429.83,3470.82,3433.5,0.006148521137172038
2017-03-21,3466.35,3466.7,3445.64,3499.32,3433.5,0.00951144575706442
2017-03-22,3450.05,3464.33,3433.5,3505.98,3435.69,0.016211359255662913
2017-03-23,3461.98,3470.82,3435.69,3505.98,3461.11,0.012709489945060342
2017-03-24,3489.6,3499.32,3461.11,3505.98,3455.55,-0.009757565337001298
2017-03-27,3478.04,3505.98,3474.52,3483.06,3422.37,-0.016006141389978284
2017-03-28,3469.81,3482.29,3461.47,3483.06,3422.37,-0.013672218363541535
2017-03-29,3465.19,3483.06,3455.55,3504.54,3422.37,-0.012357186763207836
2017-03-30,3436.76,3467.3,3422.37,3517.78,3430.82,0.023574529498713897
2017-03-31,3456.05,3456.31,3430.82,3526.82,3475.15,0.020477134300719024
2017-04-05,3503.89,3504.54,3475.15,3526.82,3495.72,0.006544155210352006
2017-04-06,3514.05,3517.78,3495.72,3526.82,3466.14,-0.013633841294233237
2017-04-07,3517.46,3526.82,3506.39,3523.1,3466.14,-0.01459007351895975
2017-04-10,3505.14,3522.8,3502.08,3523.1,3466.14,-0.011126517057806536
2017-04-11,3517.33,3520.13,3466.14,3523.1,3476.95,-0.011480298976780713
2017-04-12,3509.44,3523.1,3498.0,3518.44,3453.68,-0.01588857481535522
2017-04-13,3514.57,3518.44,3496.57,3517.47,3453.68,-0.017325021268604787
2017-04-14,3486.5,3517.47,3476.95,3489.08,3418.51,-0.019500932166929524
2017-04-17,3479.94,3480.57,3453.68,3489.08,3418.51,-0.01765260320580235
2017-04-18,3462.74,3489.08,3462.63,3475.56,3418.51,-0.012773121863033195
2017-04-19,3445.88,3459.35,3418.51,3475.56,3403.98,-0.012159448384737741
2017-04-20,3461.55,3465.61,3440.72,3475.56,3403.98,-0.016631277895740395
2017-04-21,3466.79,3475.56,3449.54,3466.57,3403.98,-0.018117624661430298
2017-04-24,3431.26,3458.23,3403.98,3466.57,3399.54,0.01029068039145968
2017-04-25,3440.97,3449.67,3422.65,3466.57,3399.54,-0.012040209592062657
2017-04-26,3445.18,3466.57,3439.15,3449.27,3399.54,-0.013247493599753822
2017-04-27,3446.72,3449.27,3399.54,3439.9,3403.08,-0.012661312784328253
2017-04-28,3439.75,3439.9,3417.24,3436.31,3391.28,-0.014091140344501723
2017-05-02,3426.58,3436.31,3418.67,3432.22,3366.56,-0.01751600721419024
2017-05-03,3413.13,3432.22,3403.08,3421.4,3339.57,-0.0215520651132538
2017-05-04,3404.39,3421.4,3391.28,3395.45,3327.59,-0.02255910750530924
2017-05-05,3382.55,3395.45,3366.56,3374.16,3327.59,-0.01624809685000962
2017-05-08,3358.81,3374.16,3339.57,3369.43,3312.89,-0.013671508659316864
2017-05-09,3352.53,3358.05,3327.59,3387.27,3312.89,-0.011823906124628364
2017-05-10,3337.7,3369.43,3336.0,3406.58,3312.89,0.020636965575096658
2017-05-11,3356.65,3359.6,3312.89,3428.85,3349.17,0.021509540762367187
2017-05-12,3385.38,3387.27,3349.17,3433.97,3373.55,0.014352893914420151
2017-05-15,3399.19,3406.58,3391.59,3433.97,3373.55,0.010231849352345631
2017-05-16,3428.65,3428.85,3373.55,3433.97,3383.93,-0.013043034430461042
2017-05-17,3409.97,3433.97,3408.15,3424.18,3383.93,-0.007636430819039453
2017-05-18,3398.11,3409.93,3383.93,3434.77,3391.17,0.010788349994555755
2017-05-19,3403.85,3405.94,3392.38,3434.77,3383.89,0.009083831543693193
2017-05-22,3411.24,3424.18,3391.17,3490.42,3383.89,0.023211500803227064
2017-05-23,3424.19,3434.77,3401.53,3498.31,3383.89,0.021645995111252557
2017-05-24,3424.17,3424.17,3383.89,3515.08,3413.22,0.02654949958676113
2017-05-25,3485.66,3490.42,3413.22,3515.08,3473.04,0.008440295381649407
2017-05-26,3480.43,3498.31,3473.04,3515.08,3470.2,0.009955666397542858
2017-05-31,3492.88,3515.08,3474.92,3499.81,3462.31,-0.008752089965873481
2017-06-01,3497.74,3499.81,3476.43,3498.12,3460.45,-0.010661169783917606
2017-06-02,3486.51,3498.12,3470.2,3537.09,3460.45,0.014507344020237982
2017-06-05,3468.75,3484.12,3462.31,3562.27,3460.45,0.026960720720720716
2017-06-06,3492.88,3492.88,3460.45,3590.89,3491.13,0.028059939076063238
2017-06-07,3533.87,3537.09,3491.13,3603.69,3528.18,0.0197573764739507
2017-06-08,3560.98,3562.27,3528.18,3603.69,3559.21,0.011993889322602215
2017-06-09,3576.17,3590.89,3560.63,3603.69,3530.27,-0.012834960306696855
2017-06-12,3574.39,3603.69,3565.9,3584.41,3508.95,-0.018308018990652968
2017-06-13,3582.27,3584.41,3559.21,3571.25,3508.95,-0.020467468951251625
2017-06-14,3535.3,3571.25,3530.27,3554.91,3508.95,-0.007453398580035743
2017-06-15,3528.79,3542.28,3508.95,3563.7,3514.39,0.00989290946755116
2017-06-16,3518.76,3536.14,3514.39,3587.99,3520.06,0.01967454444179187
2017-06-19,3553.67,3554.91,3520.06,3635.53,3539.51,0.02303534092923657
2017-06-20,3546.49,3563.7,3539.51,3635.53,3545.57,0.025106513764313568
2017-06-21,3587.95,3587.99,3545.57,3671.94,3569.32,0.023408910380579507
2017-06-22,3590.34,3635.53,3581.34,3676.53,3569.32,0.024006082989354784
2017-06-23,3622.88,3623.24,3569.32,3676.53,3627.02,0.014808660513182907
2017-06-26,3668.09,3671.94,3627.02,3676.53,3644.03,-0.006559271991690483
2017-06-27,3674.72,3676.53,3648.76,3672.19,3644.03,-0.008351656724866003
2017-06-28,3646.17,3672.19,3644.03,3669.76,3633.78,0.006469802559946504
2017-06-29,3668.83,3669.13,3644.73,3669.76,3611.69,-0.015574447439646937
2017-06-30,3666.8,3669.76,3646.23,3667.6,3610.46,-0.01536489582197015
2017-07-03,3650.85,3667.6,3633.78,3666.77,3610.46,-0.01106317706835391
2017-07-04,3619.98,3646.85,3611.69,3666.77,3610.46,0.0129254857761645
2017-07-05,3659.68,3660.73,3610.46,3667.85,3629.56,-0.008230227779477958
2017-07-06,3660.1,3666.77,3629.56,3701.21,3631.87,0.011231933553728075
2017-07-07,3655.93,3657.11,3631.87,3701.21,3640.59,0.012385357487698125
2017-07-10,3653.69,3667.85,3641.53,3701.21,3640.59,0.01300602952084057
2017-07-11,3670.81,3701.21,3645.99,3703.09,3640.59,0.008793699483220379
2017-07-12,3658.82,3691.58,3640.59,3716.47,3621.37,0.01575644606731122
2017-07-13,3686.92,3690.48,3652.57,3716.47,3621.37,-0.01777906762283971
2017-07-14,3703.09,3703.09,3672.74,3731.05,3621.37,-0.022068056676991445
2017-07-17,3663.56,3716.47,3621.37,3750.19,3622.04,0.023646398584982943
2017-07-18,3667.18,3667.54,3622.04,3751.69,3658.2,0.02304495552440846
2017-07-19,3729.75,3731.05,3658.2,3755.19,3719.85,0.006820832495475583
2017-07-20,3747.88,3750.19,3723.07,3755.19,3713.28,-0.009231885759415965
2017-07-21,3728.6,3751.69,3722.07,3755.19,3684.18,-0.011913318671887592
2017-07-24,3743.47,3755.19,3719.85,3752.16,3672.5,-0.018958346133400243
2017-07-25,3719.56,3752.16,3713.28,3738.53,3672.5,-0.012652034111561569
2017-07-26,3705.39,3738.53,3684.18,3746.52,3672.5,0.011100046148988395
2017-07-27,3712.19,3716.69,3672.5,3770.4,3696.78,0.015680770650209185
2017-07-28,3721.89,3725.54,3696.78,3784.35,3713.66,0.016781796345405168
2017-07-31,3737.87,3746.52,3713.66,3784.35,3718.44,0.012434889388876559
2017-08-01,3770.38,3770.4,3737.1,3784.35,3707.0,-0.01680997671322257
2017-08-02,3760.85,3784.35,3759.28,3766.35,3689.96,-0.018849462222635806
2017-08-03,3727.83,3766.35,3718.44,3738.73,3689.96,-0.010158725049157255
2017-08-04,3707.58,3738.73,3707.0,3739.0,3689.96,0.008474530556319776
2017-08-07,3726.79,3730.78,3689.96,3746.86,3688.18,-0.010360122249979238
2017-08-08,3732.21,3737.33,3718.81,3746.86,3645.09,-0.023342737948829215
2017-08-09,3731.04,3739.0,3713.57,3746.86,3645.09,-0.02303647240447699
2017-08-10,3715.92,3746.86,3688.18,3719.29,3645.09,-0.01906122844409996
2017-08-11,3647.35,3700.49,3645.09,3719.29,3651.38,0.019723909139512264
2017-08-14,3694.68,3698.37,3651.38,3722.62,3679.73,0.007562224604025262
2017-08-15,3706.06,3719.29,3692.28,3733.49,3679.73,0.007401391234896315
2017-08-16,3701.42,3707.14,3679.73,3744.26,3700.41,0.011573936489239304
2017-08-17,3721.28,3722.62,3704.41,3758.29,3700.41,0.009945502622753398
2017-08-18,3724.67,3733.49,3700.41,3772.46,3728.62,0.01283066687787105
2017-08-21,3740.99,3744.26,3728.62,3772.46,3729.09,0.008412211740742493
2017-08-22,3752.3,3758.29,3734.56,3795.97,3729.09,0.011638195240252542
2017-08-23,3756.09,3772.46,3741.72,3866.94,3729.09,0.02951207239443142
2017-08-24,3734.65,3765.71,3729.09,3866.94,3736.29,0.03542232873227744
2017-08-25,3795.75,3795.97,3736.29,3866.94,3805.66,0.018755186721991716
2017-08-28,3842.71,3866.94,3805.66,3854.71,3800.89,-0.01088294458858466
2017-08-29,3834.54,3847.93,3825.76,3854.71,3800.89,-0.0087754984952563
2017-08-30,3834.3,3854.71,3827.86,3847.09,3800.89,-0.008713454867902957
2017-08-31,3822.09,3840.2,3800.89,3865.29,3813.55,0.011302716576532687
2017-09-01,3830.54,3843.62,3818.16,3865.29,3813.55,0.009071827992920058
2017-09-04,3845.62,3847.09,3813.55,3865.29,3828.84,0.00511490994950101
2017-09-05,3857.05,3865.29,3841.95,3858.25,3813.98,-0.011166565121012214
2017-09-06,3849.45,3858.25,3831.38,3858.16,3813.98,-0.009214303342035823
2017-09-07,3829.87,3858.16,3828.84,3850.74,3813.98,0.005449271124085124
2017-09-08,3825.99,3843.02,3813.98,3850.74,3817.51,0.006468913928159771
2017-09-11,3825.65,3850.74,3817.51,3854.49,3820.09,0.007538588213767514
2017-09-12,3837.93,3849.39,3822.0,3854.49,3818.52,-0.005057413762106098
2017-09-13,3842.61,3847.78,3822.94,3862.36,3818.52,-0.0062691764191526445
2017-09-14,3829.96,3854.49,3820.09,3862.36,3818.52,0.008459618377215452
2017-09-15,3831.3,3843.3,3818.52,3862.36,3820.29,0.008106908882102666
2017-09-18,3843.14,3862.36,3832.96,3860.8,3820.29,-0.0059456590184068
2017-09-19,3832.12,3857.3,3820.29,3860.8,3816.82,0.007484108013319075
2017-09-20,3842.44,3850.94,3827.89,3860.8,3811.12,-0.008151070673842705
2017-09-21,3837.82,3860.8,3837.38,3842.25,3808.38,-0.0076710215695368865
2017-09-22,3837.73,3842.25,3816.82,3835.39,3808.38,-0.007647750102273977
2017-09-25,3817.79,3835.39,3811.12,3832.57,3808.38,0.003871349655167047
2017-09-26,3820.78,3821.69,3808.38,3852.22,3813.75,0.00822868628918692
2017-09-27,3821.2,3832.57,3818.81,3918.84,3813.75,0.025552182560452302
2017-09-28,3822.54,3827.33,3813.75,3918.84,3825.2,0.025192672934750242
